,Unnamed: 0,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,extra_base_hits,firstName,games,hits,lastName,player_id,runs,WAR
1622,1622,11.05,0.14,0.1247791106214008,18.05,2.0,N,2.129999999999999,0.0,0.15948293032705255,0.32110119190165604,0.14,1.0,0.16161826157460346,0.0,Michael James,416.0,60.02,LaCoss,lacosmi01,30.02,-0.72
1623,1623,332.01,40.01,0.2897457390332495,553.01,64.0,Y,151.01,45.0,0.3427160688791787,0.7533140012625261,224.01,77.0,0.41059793238334735,0.0,Carney Ray,1862.0,2074.0,Lansford,lansfca01,1007.01,40.22
1624,1624,0.12999999999999998,0.12999999999999998,1.0,0.12999999999999998,0.0,N,0.12999999999999998,0.0,1.0,8.0,0.12999999999999998,0.0,7.0,0.0,Paul Thomas,298.0,0.12999999999999998,Mirabella,mirabpa01,0.12999999999999998,0.21
1625,1625,605.0,114.02,0.3063221042916474,1094.0,47.0,Y,234.01,100.0,0.3690525444766239,0.8170516215416908,504.0,109.0,0.4479990770650669,0.0,Paul Leo,2683.0,3319.0,Molitor,molitpa01,1782.0,75.42
1626,1626,214.01,14.07,0.27919886487666445,405.01,13.0,N,121.02,56.0,0.3351138722079933,0.7464258128323111,28.05,65.0,0.41131194062431786,0.0,Bobby Keith,1306.0,1279.01,Moreland,morelke01,511.01,3.26
1627,1627,139.0,20.040000000000006,0.2459167241775937,747.0,19.0,N,166.01,39.0,0.3557580457541683,0.7574396652618747,100.02,45.0,0.4016816195077064,0.0,Dwayne Keith,1360.0,1069.0,Murphy,murphdw01,648.0,33.16
1628,1628,52.03,3.08,0.24841151385927504,86.01,1.0,N,11.04,19.0,0.31009389443900737,0.655850824076534,5.069999999999999,7.0,0.34575692963752663,0.0,Steven Richard,358.0,233.01,Nicosia,nicosst01,86.02000000000002,1.16
1629,1629,190.02,33.03999999999999,0.26530849549121976,369.02,4.0,N,42.03999999999999,93.0,0.3231520452880568,0.6791629612823614,40.03,27.0,0.3560109159943046,0.0,Ronald John,1276.0,1118.01,Oester,oestero01,458.01,10.87
1630,1630,34.03,2.11,0.2403384867542656,92.02,7.0,N,8.069999999999999,5.0,0.3020309891529576,0.599882758473682,6.089999999999997,7.0,0.29785176932072444,0.0,Domingo Antonio,507.0,261.01,Ramos,ramosdo01,109.02,-1.75
1631,1631,273.01,58.04999999999999,0.28781624758220503,623.0,92.0,Y,98.04,19.0,0.3714398920923959,0.7914089443167672,370.01,46.0,0.4199690522243713,0.0,Lonnie,1613.0,1488.01,Smith,smithlo01,909.0,38.42
1632,1632,402.0,69.0,0.2618135376756067,1072.0,33.0,Y,28.070000000000004,79.0,0.33746686861037484,0.6657139950471564,580.0,63.0,0.3282471264367816,0.0,Osborne Earl,2573.0,2460.0,Smith,smithoz01,1257.0,76.45
1633,1633,34.03,1.14,0.23704938271604936,81.02,3.0,N,18.06,8.0,0.30567429292817433,0.6544397250269398,1.14,9.0,0.3487654320987654,0.0,William Harry,563.0,192.01,Spilman,spilmha01,96.01,-0.41
1634,1634,1.1800000000000002,1.1800000000000002,0.1985926505082096,3.1699999999999964,0.0,N,0.19000000000000006,0.0,0.2453524756120008,0.5242813262765825,0.19000000000000006,0.0,0.2789288506645818,0.0,David Keith,523.0,10.159999999999997,Stewart,stewada01,5.1699999999999955,0.75
1635,1635,117.02,10.089999999999998,0.24855967078189303,205.02,19.0,N,23.070000000000004,30.0,0.309653630114958,0.6431556877281267,19.100000000000005,20.0,0.3335020576131687,0.0,Alejandro,939.0,604.0,Trevino,trevial01,245.03,8.01
1636,1636,199.0,45.0,0.2624315964787057,452.0,23.0,N,123.0,50.0,0.3353166170845729,0.7543030553429597,88.0,28.0,0.4189864382583869,0.0,Willie Clay,1264.0,1103.0,Upshaw,upshawi01,596.0,12.98
1637,1637,177.01,30.02,0.2621621621621621,428.01,17.0,N,75.01,22.0,0.3385183289035193,0.7255669775521679,113.01,35.0,0.38704864864864863,0.0,Antonio,1071.0,970.0,Bernazard,bernato01,523.01,13.05
1638,1638,175.0,40.01,0.2457956015523933,281.0,14.0,N,71.0,12.0,0.29649916646820673,0.6633866179559169,86.01,39.0,0.36688745148771024,0.0,Thomas Dale,1336.0,950.0,Brookens,brookto01,477.0,11.61
1639,1639,77.00999999999998,25.02,0.2551556813586737,277.0,32.0,N,9.07,35.0,0.3349964362081255,0.6525297964992698,22.01,24.0,0.3175333602911444,0.0,Timothy Earl,972.0,631.0,Flannery,flannti01,255.0,9.17
1640,1640,260.01,54.03,0.26785098309761984,718.0,61.0,Y,255.0,72.0,0.35157545605306795,0.8148507233866312,284.0,56.0,0.4632752673335632,0.0,Kirk Harold,1635.0,1553.0,Gibson,gibsoki01,985.0,38.26
1641,1641,16.09000000000001,0.15,0.14071450890532242,20.080000000000013,0.0,N,3.1199999999999988,0.0,0.16909084829638552,0.3545055620414816,0.15,2.0,0.18541471374509608,0.0,William Lee,398.0,81.06000000000002,Gullickson,gullibi01,30.06000000000001,-0.23
1642,1642,186.03,7.1099999999999985,0.2954681053633767,133.04,44.0,N,63.06,27.0,0.32869974844558353,0.7477571905274623,8.11,43.0,0.4190574420818788,0.0,Brian David,1001.0,931.02,Harper,harpebr01,339.02,12.28
1643,1643,96.01,6.089999999999999,0.2565017848036716,220.0,9.0,N,30.07000000000001,25.0,0.33002705139765554,0.6877017071855189,12.07,28.0,0.3576746557878633,0.0,Daniel William,883.0,503.0,Heep,heepda01,208.01,0.6
1644,1644,510.0,66.05999999999999,0.2787154456710154,2190.0,98.0,Y,297.01,61.0,0.4012466206067888,0.8198352530308377,1406.0,67.0,0.4185886324240489,0.0,Rickey Nelson Henley,3081.0,3055.0,Henderson,henderi01,2295.0,110.81
1645,1645,254.02,41.06,0.27107870630024306,627.0,22.0,N,28.05,47.0,0.3468848124276979,0.6965370838803059,188.01,53.0,0.349652271452608,0.0,Thomas Mitchell,1514.0,1450.0,Herr,herrto01,676.0,23.29
1646,1646,3.12,2.12,0.12015126553841544,13.079999999999998,0.0,N,0.14,0.0,0.1600864757584349,0.3093675900313119,0.14,2.0,0.14928111427287702,0.0,Charles Louis,394.0,32.09,Leibrandt,leibrch01,7.089999999999997,-0.53
1647,1647,5.099999999999998,0.12999999999999998,0.13599909635151938,5.089999999999998,0.0,N,0.12999999999999998,0.0,0.15926835926835936,0.3277423228965081,0.12999999999999998,1.0,0.16847396362814876,0.0,Dickie Ray,277.0,24.08000000000001,Noles,nolesdi01,9.079999999999998,-0.17
1648,1648,430.03,113.06000000000002,0.2936211749085044,1330.02,42.0,Y,170.02999999999997,148.0,0.3853700037693689,0.8104427888541468,808.02,76.0,0.42507278508477786,0.0,Timothy,2502.0,2605.01,Raines,raineti01,1571.0,69.1
1649,1649,0.16,0.16,0.07476635514018691,0.16,0.0,N,0.16,0.0,0.13913043478260867,0.6624949207639171,0.16,0.0,0.5233644859813085,0.0,David Andrew,454.0,0.16,Stieb,stiebda01,2.1399999999999983,0.18
1650,1650,193.01,42.03,0.2643290627107215,348.01,9.0,N,71.04,51.0,0.3166715210255711,0.6911803994252115,167.01999999999995,35.0,0.3745088783996404,0.0,Richard William,1387.0,1176.0,Thon,thondi01,496.0,23.91
1651,1651,57.02,17.04,0.24123120973514675,120.01,7.0,N,18.06,9.0,0.3018913344740763,0.6471168176523154,64.02,13.0,0.3452254831782391,0.0,William McKinley,727.0,337.0,Venable,venabma01,176.0,1.02
1652,1652,196.01,41.03,0.27595445411922304,351.0,13.0,N,130.01999999999998,28.0,0.3280032800328003,0.7531271916202082,83.04,35.0,0.4251239115874079,0.0,Gary Lamell,1287.0,1236.0,Ward,wardga01,594.0,17.57
1653,1653,43.01,10.05,0.2355072463768116,94.0,20.0,N,37.01,12.0,0.3040650406504065,0.6973077942735949,7.049999999999999,12.0,0.3932427536231884,0.0,Luis,568.0,260.0,Aguayo,aguaylu01,142.0,2.83
1654,1654,138.01999999999998,19.050000000000004,0.2751926040061633,371.0,5.0,N,10.07,9.0,0.3486263736263736,0.687402952979224,117.02,19.0,0.3387765793528505,0.0,Walter Wayne,1102.0,893.0,Backman,backmwa01,482.0,13.12
1655,1655,488.0,49.11999999999998,0.2892612030682277,1062.0,14.0,Y,384.01,187.0,0.3556798700712803,0.8203821308706343,34.17,99.0,0.464702260799354,0.0,Harold Douglas,2830.0,2866.0,Baines,baineha01,1299.0,38.53
1656,1656,290.0,31.030000000000005,0.26916638767994644,387.0,38.0,Y,149.0,62.0,0.3145111386138614,0.717433803495013,64.00999999999999,65.0,0.4029226648811517,0.0,Hubert,1645.0,1608.0,Brooks,brookhu01,656.0,12.76
1657,1657,24.03,3.0699999999999994,0.22722846441947564,86.00999999999998,3.0,N,8.05,4.0,0.3021370999208481,0.5971807953016222,0.1,7.0,0.295043695380774,0.0,Salvatore Philip,359.0,182.01,Butera,butersa01,63.01000000000001,-1.13
1658,1658,0.11,0.11,0.0180921052631579,0.11,0.0,N,0.11,0.0,0.035541195476575124,0.1621859323186804,0.11,0.0,0.12664473684210528,0.0,Ernest Carlos,193.0,0.11,Camacho,camacer01,0.11,0.12
1659,1659,3.1499999999999977,4.149999999999997,0.15612092187967685,8.139999999999997,0.0,N,1.1700000000000002,0.0,0.19533078372053211,0.4410057313410051,1.1700000000000002,0.0,0.24567494762047296,0.0,Mark William,625.0,26.08000000000001,Davis,davisma01,16.110000000000007,0.95
1660,1660,161.0,16.02,0.2594198066022007,236.0,10.0,N,91.01,19.0,0.3127672571777642,0.7275955332697949,134.01,29.0,0.41482827609203066,0.0,Michael Dwayne,963.0,778.0,Davis,davismi02,419.01,14.47
1661,1661,92.02,16.040000000000006,0.2553362867498993,222.01,8.0,N,23.02,2.0,0.3175328278837637,0.6506621069816292,218.0,8.0,0.3331292790978655,0.0,Robert Eugene,904.0,634.0,Dernier,dernibo01,374.01,6.53
1662,1662,192.0,40.02,0.2765542235851687,444.0,9.0,N,147.01,96.0,0.3555610236220472,0.8309081103240266,106.03000000000002,24.0,0.4753470867019794,0.0,Leon,1067.0,992.0,Durham,durhale01,522.0,16.13
1663,1663,176.01999999999995,12.099999999999998,0.251661918328585,236.01,16.0,N,88.02,53.0,0.30445099025591665,0.7030834688883953,3.1199999999999983,28.0,0.3986324786324785,0.0,Richard Leo,1033.0,795.0,Gedman,gedmari01,331.0,9.66
1664,1664,106.0,9.06,0.2422561257512714,136.0,20.0,N,23.04000000000001,9.0,0.2914702100300043,0.6230652169648171,5.069999999999999,14.0,0.33159500693481275,0.0,Glenn Edward,766.0,524.0,Hoffman,hoffmgl01,247.0,0.39
1665,1665,0.12999999999999998,0.12999999999999998,0.07788851974898475,2.109999999999998,0.0,N,0.12999999999999998,0.0,0.14452054794520527,0.25120198020803275,0.12999999999999998,0.0,0.10668143226282747,0.0,Steven Roy,497.0,2.109999999999998,Howe,howest01,2.109999999999998,0.18
1666,1666,40.02,12.04,0.2492462311557789,85.0,5.0,N,13.05,6.0,0.308675799086758,0.6616908744636424,17.03,10.0,0.3530150753768844,0.0,Terry Lee,607.0,248.0,Landrum,landrti01,120.01,2.0
1667,1667,193.01,26.0,0.2556549184639663,408.0,9.0,N,71.03,14.0,0.3264394829612221,0.7025836176271874,34.01,36.0,0.3761441346659653,0.0,Vance Aaron,1212.0,972.0,Law,lawva01,453.0,10.6
1668,1668,273.0,66.0,0.2569217540842648,616.0,58.0,N,169.0,46.0,0.3318028772574227,0.7455604009031664,280.0,45.0,0.41375752364574375,0.0,Lloyd Anthony,1588.0,1494.0,Moseby,mosebll01,869.0,27.42
1669,1669,298.0,27.050000000000008,0.2599784250269687,455.01,23.0,Y,107.03,72.0,0.30906593994869386,0.6727876227965903,80.05000000000003,38.0,0.3637216828478965,0.0,Antonio Francesco,1988.0,1687.0,Pena,penato01,667.0,24.61
1670,1670,64.04,7.099999999999998,0.2389482200647249,390.02,21.0,N,123.05,28.0,0.3735881575839232,0.8538470572602986,10.079999999999998,21.0,0.4802588996763755,0.0,Kenneth Allen,761.0,443.01,Phelps,phelpke01,308.03,9.4
1671,1671,224.0,31.030000000000005,0.2606479796141245,264.0,21.0,N,53.0,37.0,0.2953216374269006,0.6369779898113199,112.01,35.0,0.3416563523844194,0.0,Rafael Emilio,1539.0,1432.0,Ramirez,ramirra01,562.0,5.88
1672,1672,198.0,12.06,0.2586325177223874,567.0,22.0,N,68.0,101.0,0.34406881376275256,0.7001447341835163,29.040000000000006,37.0,0.3560759204207637,0.0,Michael Lorri,1441.0,1131.0,Scioscia,sciosmi01,398.0,26.04
1673,1673,0.21000000000000005,0.21000000000000005,0.04959451029320018,3.1799999999999966,0.0,N,1.2000000000000002,0.0,0.09450222882615143,0.21006679526408026,0.21000000000000005,0.0,0.1155645664379288,0.0,Lee Arthur,1023.0,3.1799999999999966,Smith,smithle02,2.199999999999996,0.18
1674,1674,84.02,6.079999999999999,0.24314437555358726,248.03,29.0,N,98.03,21.0,0.32431891261587026,0.7403020835636116,4.079999999999999,12.0,0.4159831709477413,0.0,Osvaldo Jose,739.0,549.02,Virgil,virgioz02,258.02,9.0
1675,1675,37.06,7.069999999999999,0.2456943303204601,109.03,1.0,N,17.07,7.0,0.3047919942177149,0.6346358726071972,67.03,15.0,0.3298438783894823,0.0,Cleotha,526.0,299.01,Walker,walkech01,150.01,-2.16
1676,1676,227.0,71.0,0.2742442088731841,282.0,23.0,N,67.00999999999999,36.0,0.31408008857722824,0.7002265353773853,327.0,20.0,0.386146446800157,0.0,William Hayward,1403.0,1397.0,Wilson,wilsomo01,731.0,22.16
1677,1677,127.01,11.04,0.22884615384615384,273.01,19.0,N,181.02,21.0,0.2925289545537814,0.743218057117884,1.11,27.0,0.4506891025641026,0.0,Stephen Charles,960.0,714.0,Balboni,balbost01,351.01,0.85
1678,1678,46.02,2.079999999999999,0.2274203471935577,138.01999999999998,2.0,N,27.040000000000006,6.0,0.3000145830295202,0.6296927008011887,1.09,16.0,0.32967811777166844,0.0,Christopher Michael,498.0,292.01,Bando,bandoch01,134.01999999999998,1.72
1679,1679,216.0,30.030000000000005,0.2561462492120193,551.0,34.0,N,241.0,49.0,0.33544068426924506,0.8015175911824621,66.00999999999999,34.0,0.466076906913217,0.0,Jesse Lee,1428.0,1219.0,Barfield,barfije01,715.0,39.34
1680,1680,308.0,34.029999999999994,0.2779683161848767,331.0,49.0,Y,265.0,53.0,0.3161251138779229,0.7853493503633058,67.0,83.0,0.469224236485383,0.0,George Antonio,1587.0,1702.0,Bell,bellge02,814.0,19.88
1681,1681,119.0,7.039999999999999,0.2474187380497132,318.0,17.0,N,91.01,35.0,0.3301950235373235,0.7329139527916256,45.02,24.0,0.4027189292543021,0.0,Robert Earl,871.0,647.0,Brenly,brenlbo01,321.0,12.74
1682,1682,306.01,33.050000000000004,0.245349022102083,770.0,30.0,N,271.01,43.0,0.3271889400921659,0.7609844560724489,69.03,72.0,0.43379551598028293,0.0,Thomas Andrew,1800.0,1543.0,Brunansky,brunato01,804.0,21.79
1683,1683,277.0,131.01,0.2903422982885085,1129.0,38.0,Y,54.04999999999999,23.0,0.3768886997233454,0.7529486019238344,558.0,51.0,0.37605990220048907,0.0,Brett Morgan,2213.0,2375.0,Butler,butlebr01,1359.0,49.41
1684,1684,164.01999999999995,11.05,0.24463040446304046,333.01,9.0,N,127.01,44.0,0.3073643283804125,0.7101955696635367,7.079999999999999,39.0,0.4028312412831241,0.0,Jody Richard,1082.0,877.0,Davis,davisjo02,364.01,15.76
1685,1685,2.1099999999999994,0.12999999999999998,0.12565953901693974,1.12,0.0,N,0.12999999999999998,0.0,0.13904840032813778,0.30303062748726023,0.12999999999999998,0.0,0.16398222715912245,0.0,Frank Michael,514.0,9.05,DiPino,dipinfr01,4.099999999999999,0.17
1686,1686,243.01,38.02,0.2616964625332826,514.0,57.0,N,34.040000000000006,13.0,0.3319693094629156,0.6737665707790054,99.02,36.0,0.3417972613160898,0.0,Scott Brian,1612.0,1376.0,Fletcher,fletcsc01,688.0,31.95
1687,1687,229.02,25.040000000000006,0.27637479348595706,267.0,16.0,N,134.03,57.0,0.3180923211551083,0.7552388871215941,31.07000000000001,51.0,0.4371465659664857,0.0,Melvin,1276.0,1171.0,Hall,hallme01,568.0,8.68
1688,1688,3.1499999999999977,2.1599999999999984,0.22202643171806152,1.1700000000000002,0.0,N,0.18000000000000002,0.0,0.235166738847986,0.5748143159404967,0.18000000000000002,0.0,0.3396475770925107,0.0,Greg Allen,705.0,15.119999999999996,Harris,harrigr01,7.139999999999998,1.12
1689,1689,282.0,36.0,0.2670984949514193,712.0,22.0,N,143.01,82.0,0.3540527100944804,0.7703281911384887,253.0,50.0,0.4162754810440084,0.0,Von Francis,1495.0,1402.0,Hayes,hayesvo01,767.0,29.66
1690,1690,286.0,17.090000000000003,0.2580896686159844,465.0,22.0,Y,197.02,19.0,0.3200777659950513,0.7557970642406653,50.02,41.0,0.435719298245614,0.0,David Lee,1538.0,1324.0,Henderson,hendeda01,710.0,27.56
1691,1691,312.0,18.060000000000006,0.2824612403100775,838.0,26.0,Y,293.0,110.0,0.3668913226621736,0.8475308575458944,37.03,66.0,0.4806395348837209,0.0,Kent Allen,1747.0,1749.0,Hrbek,hrbekke01,903.0,38.38
1692,1692,204.02,24.050000000000004,0.2699137168141593,439.02,16.0,N,120.03,26.0,0.3338695081941072,0.7392279152737532,16.040000000000006,42.0,0.405358407079646,0.0,Brook Wallace,1311.0,1220.01,Jacoby,jacobbr01,535.02,14.88
1693,1693,17.05,6.049999999999999,0.2548330404217926,52.01,1.0,N,5.06,4.0,0.3163048513602019,0.6490465033812916,19.03,4.0,0.33274165202108963,0.0,Wallace Darnell,428.0,145.0,Johnson,johnswa03,52.01,0.49
1694,1694,2.0999999999999988,0.11999999999999998,0.09825145711906738,5.089999999999998,0.0,N,0.11999999999999998,0.0,0.15774465327284498,0.2934648864118957,0.11999999999999998,0.0,0.13572023313905068,0.0,Terry Hester,376.0,7.079999999999997,Leach,leachte01,4.079999999999998,0.11
1695,1695,227.02,17.10000000000001,0.25377739892839746,391.01,41.0,N,146.01999999999995,32.0,0.32190801068353203,0.7459922776099811,34.06999999999999,41.0,0.42408426692644907,0.0,Candido,1410.0,1042.01,Maldonado,maldoca01,498.02,9.94
1696,1696,59.04,11.06,0.2543006731488407,65.02,9.0,N,20.03,3.0,0.2915592738130449,0.6515069177921025,18.05,9.0,0.3599476439790576,0.0,Fred Eloy,498.0,340.0,Manrique,manrifr01,151.01,2.62
1697,1697,173.01,8.07,0.2702504870581687,247.02,37.0,N,148.01999999999995,33.0,0.3213888789301975,0.7678737105472306,26.06000000000001,28.0,0.4464848316170331,0.0,Michael Allen,1035.0,971.01,Marshall,marshmi02,433.01,9.99
1698,1698,0.11,0.11,0.11861804222648745,1.1,0.0,N,0.11,0.0,0.15432780847145486,0.2982817432123377,0.11,0.0,0.14395393474088286,0.0,Thomas Edward,484.0,3.089999999999999,Niedenfuer,niedeto01,2.089999999999999,0.3
1699,1699,3.169999999999997,0.18000000000000002,0.1111295222314279,3.159999999999997,0.0,N,1.1700000000000002,0.0,0.12637750393572564,0.27639131227596325,0.18000000000000002,0.0,0.1500138083402376,0.0,Alejandro,503.0,20.12000000000001,Pena,penaal01,9.149999999999997,0.04
1700,1700,3.1199999999999983,0.15,0.08983827836495606,10.089999999999998,1.0,N,1.14,0.0,0.14986619090098124,0.283254704844697,1.14,0.0,0.13338851394371576,0.0,Ted Henry,565.0,14.11,Power,powerte01,9.109999999999998,-0.05
1701,1701,294.0,36.04,0.28951426368542793,353.0,12.0,Y,53.02,39.0,0.3328579069352825,0.7235942215073721,80.02000000000002,56.0,0.3907363145720894,0.0,John Cornelius,1353.0,1502.0,Ray,rayjo01,604.0,23.96
1702,1702,603.01,44.05999999999999,0.2756471301186045,1129.0,66.0,Y,431.01,107.0,0.34016934669463217,0.7875903492052373,36.06999999999999,127.0,0.4474210025106051,0.0,Calvin Edwin,3001.0,3184.0,Ripken,ripkeca01,1647.0,95.48
1703,1703,403.01,76.03,0.2845557543231962,761.01,34.0,Y,282.01,59.0,0.34385542767762656,0.7955071867712462,344.01,71.0,0.4516517590936196,0.0,Ryne Dee,2164.0,2386.0,Sandberg,sandbry01,1318.0,67.54
1704,1704,278.01,47.02,0.28083573487031704,556.01,24.0,Y,54.01,47.0,0.3346574901978428,0.6924499974024538,444.01,37.0,0.35779250720461103,0.0,Stephen Louis,1769.0,1949.0,Sax,saxst01,913.0,25.33
1705,1705,0.11999999999999998,0.11999999999999998,0.03858520900321544,0.11999999999999998,0.0,N,0.11999999999999998,0.0,0.07430340557275543,0.3443998685952635,0.11999999999999998,0.0,0.2700964630225081,0.0,David Joseph,376.0,0.11999999999999998,Schmidt,schmida01,0.11999999999999998,0.19
1706,1706,128.01999999999998,24.05,0.23916181229773464,182.03,4.0,N,70.02,15.0,0.2808231861883468,0.6449623447643986,98.03,18.0,0.3641391585760518,0.0,John T.,1036.0,739.01,Shelby,shelbjo01,389.0,3.23
1707,1707,91.01,21.03,0.25258784621744523,236.01,6.0,N,51.01,19.0,0.3188847892157412,0.6897446486617933,86.00999999999998,14.0,0.370859859446052,0.0,Patrick Arthur,876.0,611.01,Sheridan,sheripa01,319.01,5.46
1708,1708,6.059999999999999,1.09,0.1905555555555556,17.040000000000006,1.0,N,1.09,1.0,0.24372786304604485,0.4799580217762036,2.08,1.0,0.23623015873015876,0.0,Matthew Stephen,140.0,48.02,Sinatro,sinatma01,20.040000000000006,-0.39
1709,1709,12.05,0.12999999999999998,0.15330645161290324,29.02,0.0,N,3.0999999999999988,0.0,0.19896973599484868,0.3958447359948487,1.12,3.0,0.196875,0.0,Bryn Nelson,365.0,76.04,Smith,smithbr01,34.05,1.06
1710,1710,190.0,25.020000000000003,0.28151367936589106,375.0,24.0,N,47.01,22.0,0.3450655624568668,0.7240146803295336,16.08000000000001,37.0,0.3789491178726668,0.0,Patrick Sean,1202.0,1101.0,Tabler,tablepa01,454.0,3.03
1711,1711,60.01,17.04,0.24074074074074076,219.0,8.0,N,9.06,0.0,0.30703125,0.5999985195951765,108.0,11.0,0.2929672695951765,0.0,Jimmy Wayne,863.0,559.0,Tolleson,tollewa01,301.0,2.44
1712,1712,163.01,9.06,0.27767910005920665,304.02,16.0,N,18.03,7.0,0.33717857315157784,0.6844905920976998,57.03,33.0,0.3473120189461219,0.0,Martin Glenn,941.0,938.0,Barrett,barrema02,418.01,9.13
1713,1713,248.02,40.03999999999999,0.2703058483157677,357.01,37.0,N,118.02,63.0,0.3233928873401342,0.7346700107127317,151.01999999999995,30.0,0.4112771233725976,0.0,Kevin Charles,1571.0,1308.01,Bass,basske01,609.0,14.8
1714,1714,55.06,14.099999999999998,0.22077792264232945,136.04999999999998,23.0,N,2.15,26.0,0.2704973540682468,0.5302626734945832,43.06999999999999,6.0,0.2597653194263364,0.0,Rafael Leonidas,1154.0,508.01,Belliard,bellira01,217.0,0.1
1715,1715,141.0,6.069999999999999,0.24797001873828856,434.0,15.0,N,110.01,63.0,0.3377717391304348,0.7366380726719713,41.01,29.0,0.39886633354153656,0.0,Gregory Allen,1013.0,794.0,Brock,brockgr01,420.0,9.95
1716,1716,154.0,26.020000000000003,0.2505747126436781,348.0,49.0,N,96.01,51.0,0.33390903857225107,0.7467399088513971,33.04999999999999,32.0,0.4128308702791461,0.0,Robert Randall,1219.0,763.0,Bush,bushra01,388.0,1.55
1717,1717,71.01,8.049999999999999,0.2521395655036208,90.01,13.0,N,55.02,5.0,0.2976160586891691,0.7157661574383463,15.03,11.0,0.4181500987491771,0.0,Monte Carmelo,631.0,383.0,Castillo,castica01,190.01,-1.12
1718,1718,0.11999999999999998,0.11999999999999998,0.2106367226061205,7.089999999999997,0.0,N,0.11999999999999998,0.0,0.2741404742993305,0.4936616983862013,0.11999999999999998,0.0,0.21952122408687075,0.0,Kenneth Grant,388.0,17.070000000000007,Dayley,dayleke01,4.089999999999998,0.65
1719,1719,220.0,39.03,0.26622490742545313,709.0,10.0,N,84.02,52.0,0.3541100543478261,0.727549929615805,209.0,38.0,0.37343987526797895,0.0,William Donald,1453.0,1366.0,Doran,doranbi02,727.0,32.6
1720,1720,0.11999999999999998,0.11999999999999998,0.056872037914691975,0.11999999999999998,0.0,N,0.11999999999999998,0.0,0.10762331838565027,0.5057275837884941,0.11999999999999998,0.0,0.3981042654028438,0.0,Mark Anthony,563.0,0.11999999999999998,Eichhorn,eichhma01,0.11999999999999998,0.3
1721,1721,221.0,39.04,0.2903629536921151,324.0,8.0,Y,52.03,47.0,0.3414969100480659,0.7457947823884914,105.03,42.0,0.4042978723404255,0.0,James Michael,1422.0,1160.0,Eisenreich,eisenji01,492.0,13.35
1722,1722,407.02,54.079999999999984,0.2980304252621874,917.01,38.0,N,173.02999999999997,67.0,0.3646021781279056,0.7818293303694637,281.04999999999995,80.0,0.4172271522415581,0.0,Julio Cesar,2527.0,2586.01,Franco,francju01,1285.01,43.39
1723,1723,4.06,2.0899999999999994,0.1250808154820913,6.06,1.0,N,1.09,0.0,0.1509181411302129,0.3256088872187436,3.07,0.0,0.1746907460885307,0.0,Scott William,370.0,29.02,Garrelts,garresc01,18.03,0.29
1724,1724,543.0,85.03000000000002,0.3381782945736434,790.0,24.0,Y,135.0,203.0,0.3882399136153922,0.8467950385077263,319.01,85.0,0.4585551248923341,0.0,Anthony Keith,2440.0,3141.0,Gwynn,gwynnto01,1383.0,68.8
1725,1725,0.14,0.14,0.12389380530973453,0.14,0.0,N,0.14,0.0,0.22047244094488191,1.0877290781130236,0.14,0.0,0.8672566371681416,0.0,Thomas Anthony,642.0,0.14,Henke,henketo01,0.14,0.37
1726,1726,247.01,22.040000000000006,0.24878542510121454,692.0,17.0,Y,228.0,105.0,0.3396424815983176,0.7858145463756455,231.01,57.0,0.446172064777328,0.0,Howard Michael,1531.0,1229.0,Johnson,johnsho01,760.0,22.14
1727,1727,100.01,3.1099999999999977,0.2392909896602659,236.0,38.0,N,176.0,20.0,0.3060073016926651,0.7795043474829162,16.070000000000007,31.0,0.4734970457902511,0.0,Ronald Dale,843.0,648.0,Kittle,kittlro01,356.0,4.7
1728,1728,18.03,0.1,0.19858156028368795,22.01,2.0,N,16.02,3.0,0.24055143538005835,0.59584694365429,1.09,2.0,0.3552955082742317,0.0,Michael Russell,188.0,84.0,Laga,lagami01,39.0,-0.96
1729,1729,442.01,20.05,0.3074396687134085,588.01,21.0,Y,222.01,136.0,0.3583298412949646,0.8297192458358758,14.06,96.0,0.4713894045409111,0.0,Donald Arthur,1785.0,2153.0,Mattingly,mattido01,1007.01,42.17
1730,1730,350.0,94.02,0.2946790430121585,448.0,15.0,Y,79.02,58.0,0.3330473155185094,0.7290598661787264,352.0,46.0,0.396012550660217,0.0,Willie Dean,2201.0,2254.0,McGee,mcgeewi01,1010.0,34.04
1731,1731,17.050000000000004,4.069999999999999,0.199288256227758,42.02,5.0,N,7.049999999999999,3.0,0.2594042608724022,0.5411480331143951,4.069999999999999,4.0,0.2817437722419929,0.0,Orlando,253.0,112.0,Mercado,mercaor01,40.01,-2.96
1732,1732,69.00999999999999,17.03,0.2542077771329077,143.0,10.0,N,11.05,9.0,0.3130296610169492,0.6462972176042967,101.01,12.0,0.3332675565873476,0.0,John William,769.0,438.0,Moses,mosesjo01,247.0,-3.28
1733,1733,0.15,0.15,1.0,0.15,0.0,N,0.15,0.0,1.0,7.999999999999999,0.15,0.0,6.999999999999999,0.0,Edwin,427.0,0.15,Nunez,nunezed01,0.15,0.29
1734,1734,254.0,21.020000000000003,0.2613573661945926,641.0,7.0,N,169.0,77.0,0.3362587355761417,0.7453152005384371,24.04000000000001,68.0,0.40905646496229536,0.0,Peter Michael,1567.0,1421.0,O'Brien,obriepe03,654.0,
